payment_id,order_id,customer_id,payment_date,payment_amount,payment_method,payment_status,transaction_ref
591620,91620,2247,2025-01-28,76893.64,Net Banking,SUCCESS,TXN2115669646
573642,73642,3521,2025-01-28,856243.38,Debit Card,SUCCESS,TXN9712811859
530321,30321,1143,2025-01-28,423623.71,NEFT/RTGS,SUCCESS,TXN2162867388
555378,55378,4952,2025-01-28,1387123.62,UPI,SUCCESS,TXN5689071319
588740,88740,4901,2025-01-29,198607.49,NEFT/RTGS,SUCCESS,TXN7403159202
531636,31636,2609,2025-01-29,416801.63,Net Banking,SUCCESS,TXN6252776989
532504,32504,3795,2025-01-29,366055.37,Debit Card,SUCCESS,TXN2679011678
540291,40291,227,2025-01-28,399397.77,Net Banking,SUCCESS,TXN6575535416
521091,21091,3776,2025-01-29,819133.98,NEFT/RTGS,SUCCESS,TXN2341076580
560202,60202,4087,2025-01-29,1632925.51,Wallet,SUCCESS,TXN7210574264
546876,46876,1532,2025-01-29,141013.25,Debit Card,SUCCESS,TXN8077992656
521388,21388,3247,2025-01-29,130438.16,Wallet,SUCCESS,TXN2433247550
578441,78441,4332,2025-01-29,278064.17,Debit Card,SUCCESS,TXN7407681021
547058,47058,4901,2025-01-28,1408698.52,Wallet,SUCCESS,TXN6490889309
505021,5021,2982,2025-01-29,1361257.01,Debit Card,SUCCESS,TXN6437027013
587683,87683,1422,2025-01-28,187240.89,UPI,SUCCESS,TXN3638668858
539496,39496,878,2025-01-28,48205.08,NEFT/RTGS,SUCCESS,TXN8041786413
565362,65362,280,2025-01-29,226333.38,Wallet,SUCCESS,TXN2314121753
553232,53232,3283,2025-01-28,208995.02,Net Banking,SUCCESS,TXN4884422759
513252,13252,2537,2025-01-28,712866.85,NEFT/RTGS,SUCCESS,TXN4557184705
517632,17632,2544,2025-01-28,28804.9,UPI,SUCCESS,TXN2218570179
554774,54774,2544,2025-01-28,523655.39,NEFT/RTGS,SUCCESS,TXN9256169624
574872,74872,3222,2025-01-29,370711.37,Net Banking,SUCCESS,TXN8492511813
587885,87885,788,2025-01-28,495427.79,Wallet,SUCCESS,TXN2095040551
557023,57023,2335,2025-01-29,404.14,UPI,SUCCESS,TXN6560381453
539485,39485,2417,2025-01-28,1237372.82,Wallet,SUCCESS,TXN2969356530
595639,95639,4616,2025-01-28,484668.62,Net Banking,FAILED,TXN4770581087
529107,29107,265,2025-01-28,216071.63,Debit Card,SUCCESS,TXN5094723641
507793,7793,4995,2025-01-28,279491.76,Wallet,SUCCESS,TXN1182730959
541700,41700,1679,2025-01-28,661312.87,Wallet,SUCCESS,TXN1761960917
599624,99624,2741,2025-01-29,1263392.72,Debit Card,SUCCESS,TXN8484313842
563753,63753,136,2025-01-29,397337.08,Net Banking,SUCCESS,TXN7845894829
580106,80106,4041,2025-01-28,590198.78,Net Banking,SUCCESS,TXN3767824287
501373,1373,4582,2025-01-29,41935.64,UPI,SUCCESS,TXN2576367566
528469,28469,3578,2025-01-28,318845.51,Debit Card,SUCCESS,TXN9262199905
562035,62035,3550,2025-01-29,1849691.54,Debit Card,SUCCESS,TXN1730307410
543112,43112,1939,2025-01-28,34657.11,Debit Card,SUCCESS,TXN7860773357
588892,88892,2276,2025-01-28,667536.95,Net Banking,SUCCESS,TXN4997501520
593274,93274,3550,2025-01-29,682507.55,Debit Card,SUCCESS,TXN4297388654
580051,80051,4751,2025-01-29,1108721.35,UPI,SUCCESS,TXN9228846931
530985,30985,3815,2025-01-28,114511.98,Net Banking,SUCCESS,TXN8647819377
501553,1553,1381,2025-01-28,1851370.98,NEFT/RTGS,SUCCESS,TXN6901773056
536937,36937,812,2025-01-28,645578.99,Wallet,SUCCESS,TXN3008595635
565340,65340,3226,2025-01-28,363707.83,Debit Card,SUCCESS,TXN1311539763
597355,97355,4332,2025-01-29,72526.23,Wallet,SUCCESS,TXN6009777137
590490,90490,1328,2025-01-29,412830.5,Net Banking,SUCCESS,TXN6697728438
516876,16876,2134,2025-01-29,259172.07,UPI,SUCCESS,TXN3461608365
550427,50427,2109,2025-01-29,240038.0,Wallet,SUCCESS,TXN4556957912
596917,96917,2059,2025-01-28,437544.29,NEFT/RTGS,REFUNDED,TXN1186158729
517935,17935,3491,2025-01-29,46955.63,Net Banking,SUCCESS,TXN9871958320
508419,8419,611,2025-01-28,494994.27,UPI,SUCCESS,TXN2527327508
525316,25316,1855,2025-01-28,863641.8,Wallet,SUCCESS,TXN4221786395
584243,84243,3550,2025-01-28,750089.88,UPI,SUCCESS,TXN7033603130
554893,54893,4679,2025-01-28,5229.42,Debit Card,SUCCESS,TXN8710596391
544569,44569,2563,2025-01-29,1306871.91,UPI,FAILED,TXN8726044356
589219,89219,741,2025-01-29,1181860.82,UPI,SUCCESS,TXN9142342901
507454,7454,2624,2025-01-28,1591015.17,NEFT/RTGS,SUCCESS,TXN7276283166
576190,76190,2494,2025-01-29,75493.44,Wallet,SUCCESS,TXN9415203064
553429,53429,2444,2025-01-28,328574.63,Debit Card,SUCCESS,TXN1191241178
546323,46323,611,2025-01-28,217714.68,Net Banking,SUCCESS,TXN8911403028
510719,10719,1389,2025-01-28,892476.8,NEFT/RTGS,SUCCESS,TXN9783892655
575171,75171,3776,2025-01-28,1195872.26,Net Banking,SUCCESS,TXN2252772915
521061,21061,281,2025-01-28,1147253.39,Net Banking,SUCCESS,TXN9050852114
570810,70810,1281,2025-01-29,935899.25,NEFT/RTGS,SUCCESS,TXN3666265948
521136,21136,4408,2025-01-28,894914.2,NEFT/RTGS,SUCCESS,TXN8269090324
546670,46670,2704,2025-01-28,189319.81,NEFT/RTGS,SUCCESS,TXN4472485551
598347,98347,749,2025-01-28,417137.33,NEFT/RTGS,SUCCESS,TXN9603365416
592205,92205,227,2025-01-29,1000410.71,Net Banking,SUCCESS,TXN3457830488
548738,48738,4156,2025-01-28,110994.42,UPI,SUCCESS,TXN9596121181
517245,17245,2527,2025-01-28,141142.02,Net Banking,SUCCESS,TXN5093191507
525062,25062,1792,2025-01-29,122782.3,NEFT/RTGS,SUCCESS,TXN4294629529
537325,37325,3997,2025-01-29,42947.3,UPI,SUCCESS,TXN7609703948
534850,34850,1867,2025-01-30,222202.19,Wallet,SUCCESS,TXN1385464534
532002,32002,3521,2025-01-29,236504.81,NEFT/RTGS,SUCCESS,TXN7852999876
537383,37383,43,2025-01-29,113797.02,Debit Card,SUCCESS,TXN2348103549
556214,56214,1400,2025-01-30,182234.53,NEFT/RTGS,SUCCESS,TXN4156545005
524347,24347,2682,2025-01-29,43700.49,NEFT/RTGS,SUCCESS,TXN3697433590
515465,15465,4306,2025-01-29,395494.08,NEFT/RTGS,SUCCESS,TXN7643650632
568826,68826,3397,2025-01-29,338303.27,Debit Card,SUCCESS,TXN8366932797
548101,48101,4677,2025-01-30,769455.59,UPI,SUCCESS,TXN2039157221
589873,89873,789,2025-01-29,59540.16,NEFT/RTGS,SUCCESS,TXN8971787774
516087,16087,4901,2025-01-30,368377.64,UPI,SUCCESS,TXN8310216559
551094,51094,4185,2025-01-30,21315.93,Net Banking,SUCCESS,TXN2365539497
514965,14965,3617,2025-01-30,65024.58,Net Banking,SUCCESS,TXN5715118153
519534,19534,2247,2025-01-29,964002.8,Net Banking,SUCCESS,TXN5136726399
567198,67198,4935,2025-01-29,137782.75,UPI,SUCCESS,TXN8160472362
558891,58891,2902,2025-01-29,1138397.74,Net Banking,SUCCESS,TXN6368635254
523532,23532,4918,2025-01-30,216118.28,Wallet,SUCCESS,TXN3054583678
515219,15219,1798,2025-01-29,67739.45,Debit Card,SUCCESS,TXN1654456437
580729,80729,51,2025-01-29,118446.36,Wallet,SUCCESS,TXN6775506351
582030,82030,2334,2025-01-30,408560.4,Wallet,SUCCESS,TXN4713692783
543409,43409,4063,2025-01-30,156083.37,NEFT/RTGS,SUCCESS,TXN7768761694
555757,55757,974,2025-01-30,120639.52,Net Banking,SUCCESS,TXN8079292601
512044,12044,227,2025-01-30,1101033.51,Debit Card,SUCCESS,TXN4495748017
526653,26653,4288,2025-01-30,371783.95,UPI,SUCCESS,TXN4660188222
531048,31048,3491,2025-01-30,81849.68,Net Banking,SUCCESS,TXN4525957243
501240,1240,3207,2025-01-29,12653.56,NEFT/RTGS,SUCCESS,TXN7462744827
506579,6579,1786,2025-01-29,655855.96,UPI,SUCCESS,TXN8516113760
536693,36693,195,2025-01-30,379397.4,Net Banking,SUCCESS,TXN3466228220
586641,86641,4087,2025-01-29,669114.59,NEFT/RTGS,SUCCESS,TXN7890045209
575072,75072,3175,2025-01-30,39547.28,NEFT/RTGS,SUCCESS,TXN8965222596
545766,45766,1939,2025-01-29,138699.5,Debit Card,SUCCESS,TXN1417050242
593363,93363,929,2025-01-30,1887457.81,UPI,SUCCESS,TXN7192698666
523762,23762,3927,2025-01-30,163253.6,Debit Card,SUCCESS,TXN7445683450
583811,83811,1939,2025-01-30,400960.12,Wallet,SUCCESS,TXN2693926278
567113,67113,4217,2025-01-29,62162.7,UPI,SUCCESS,TXN3747106062
520971,20971,478,2025-01-29,450044.78,Net Banking,FAILED,TXN6502941964
556159,56159,1599,2025-01-30,310670.67,Wallet,SUCCESS,TXN2369162405
580135,80135,659,2025-01-30,1389485.62,NEFT/RTGS,SUCCESS,TXN1649782727
548706,48706,965,2025-01-29,528384.34,Debit Card,SUCCESS,TXN5630674461
508887,8887,3776,2025-01-29,327940.03,NEFT/RTGS,SUCCESS,TXN8197899206
560207,60207,2609,2025-01-30,175874.72,Net Banking,SUCCESS,TXN6243074160
506107,6107,4901,2025-01-30,111119.23,Net Banking,SUCCESS,TXN8521633121
521168,21168,615,2025-01-30,590990.06,NEFT/RTGS,SUCCESS,TXN3864705685
597939,97939,1045,2025-01-30,297692.07,Wallet,FAILED,TXN6637678546
558006,58006,949,2025-01-29,206274.75,NEFT/RTGS,SUCCESS,TXN9416765177
531316,31316,3055,2025-01-30,49423.13,NEFT/RTGS,SUCCESS,TXN7561297647
507322,7322,1042,2025-01-29,1015666.27,Net Banking,SUCCESS,TXN9892817141
508573,8573,1616,2025-01-30,666728.92,Wallet,SUCCESS,TXN1386592869
503391,3391,1492,2025-01-29,173698.15,Debit Card,SUCCESS,TXN5809760680
535357,35357,43,2025-01-29,1624193.14,Wallet,SUCCESS,TXN1217982155
580356,80356,2513,2025-01-30,706902.63,Wallet,SUCCESS,TXN1676615551
512094,12094,2441,2025-01-29,153838.28,UPI,SUCCESS,TXN3602212151
597236,97236,3546,2025-01-29,124021.35,Debit Card,SUCCESS,TXN8917883349
501900,1900,3329,2025-01-29,14108.01,Net Banking,SUCCESS,TXN1710512588
500935,935,1643,2025-01-29,384404.6,NEFT/RTGS,SUCCESS,TXN6704527411
588716,88716,2815,2025-01-30,2891.74,Wallet,SUCCESS,TXN4811198958
501239,1239,4901,2025-01-29,223864.36,Wallet,SUCCESS,TXN1306631024
530085,30085,129,2025-01-30,794045.32,Debit Card,SUCCESS,TXN3475099056
546436,46436,478,2025-01-29,1216305.71,Debit Card,SUCCESS,TXN9886833697
529825,29825,3199,2025-01-29,547039.57,Debit Card,SUCCESS,TXN5821153395
541730,41730,2081,2025-01-30,356357.06,Wallet,SUCCESS,TXN8396760471
552444,52444,31,2025-01-29,161108.69,Debit Card,SUCCESS,TXN4749856862
574431,74431,4545,2025-01-30,198869.65,NEFT/RTGS,SUCCESS,TXN9373699319
562402,62402,1733,2025-01-29,1143150.68,Net Banking,SUCCESS,TXN3811049942
577194,77194,4582,2025-01-30,973792.6,Wallet,SUCCESS,TXN3369242661
590671,90671,2368,2025-01-29,78170.57,UPI,SUCCESS,TXN7478593786
565123,65123,4856,2025-01-30,166151.85,Debit Card,SUCCESS,TXN6371125008
532614,32614,4607,2025-01-29,221805.0,NEFT/RTGS,SUCCESS,TXN6399625835
530860,30860,4566,2025-01-29,683788.51,Wallet,SUCCESS,TXN4513049662
528817,28817,4062,2025-01-29,1141857.54,Wallet,SUCCESS,TXN2852228695
519515,19515,3160,2025-01-30,2503.9,Net Banking,SUCCESS,TXN5589925006
592016,92016,532,2025-01-30,197327.31,Net Banking,SUCCESS,TXN5587037096
578919,78919,3163,2025-01-29,239938.68,Wallet,SUCCESS,TXN5591171533
522113,22113,962,2025-01-29,1248455.99,Net Banking,SUCCESS,TXN8851868224
532268,32268,3550,2025-01-30,212330.51,Net Banking,SUCCESS,TXN7148884922
575634,75634,4607,2025-01-29,489207.92,Debit Card,SUCCESS,TXN6966527847
597208,97208,3550,2025-01-30,694494.98,Debit Card,SUCCESS,TXN6547165643
584236,84236,31,2025-01-29,1292840.33,Wallet,SUCCESS,TXN9579647933
568059,68059,2872,2025-01-30,1405009.14,Debit Card,SUCCESS,TXN9558448781
574911,74911,4109,2025-01-30,1896796.48,Debit Card,SUCCESS,TXN5262065544
508818,8818,257,2025-01-30,821789.75,Net Banking,SUCCESS,TXN6488222804
535296,35296,2372,2025-01-29,668909.87,UPI,SUCCESS,TXN9966811601
551792,51792,4607,2025-01-30,456661.14,Wallet,SUCCESS,TXN9620902776
560039,60039,4866,2025-01-30,757070.29,UPI,SUCCESS,TXN3081577458
503846,3846,1821,2025-01-30,688752.76,Net Banking,SUCCESS,TXN6770993771
503373,3373,1518,2025-01-30,207977.5,UPI,SUCCESS,TXN9077029338
562031,62031,2444,2025-01-30,1635614.28,Net Banking,FAILED,TXN4196796664
554711,54711,3550,2025-01-30,735805.89,Wallet,SUCCESS,TXN9183289409
597672,97672,31,2025-01-29,191581.98,Net Banking,SUCCESS,TXN6836613495
555839,55839,2417,2025-01-29,682554.35,Net Banking,SUCCESS,TXN4254072120
526322,26322,2178,2025-01-29,1790073.87,Net Banking,SUCCESS,TXN7399345282
597670,97670,2741,2025-01-30,28389.56,Debit Card,SUCCESS,TXN6527089480
589926,89926,1616,2025-01-29,151257.19,UPI,SUCCESS,TXN2045214164
577388,77388,495,2025-01-29,69889.9,Net Banking,FAILED,TXN4337855313
500481,481,280,2025-01-30,534724.87,UPI,SUCCESS,TXN6545074727
506698,6698,126,2025-01-30,156333.66,Net Banking,SUCCESS,TXN9441033873
529132,29132,3132,2025-01-30,699700.9,Net Banking,SUCCESS,TXN1602611689
576304,76304,4935,2025-01-30,611976.79,Wallet,FAILED,TXN6511434380
522723,22723,475,2025-01-30,550096.75,UPI,SUCCESS,TXN3055194040
572705,72705,1313,2025-01-30,459821.28,UPI,SUCCESS,TXN9446346328
519899,19899,2525,2025-01-30,73018.94,Net Banking,SUCCESS,TXN2431450525
560410,60410,2765,2025-01-29,282465.58,Wallet,SUCCESS,TXN2408214711
552892,52892,1059,2025-01-29,1006692.33,Debit Card,SUCCESS,TXN2469057062
582472,82472,4893,2025-01-31,157016.84,Wallet,SUCCESS,TXN1713900892
554762,54762,1377,2025-01-31,150550.82,Debit Card,SUCCESS,TXN1757234364
558220,58220,1948,2025-01-30,1749086.52,Wallet,SUCCESS,TXN1116052021
560401,60401,1035,2025-01-30,431110.16,Net Banking,SUCCESS,TXN2258075044
533934,33934,4888,2025-01-31,493448.94,NEFT/RTGS,SUCCESS,TXN7826229604
503346,3346,3375,2025-01-30,1333516.5,NEFT/RTGS,SUCCESS,TXN6910532322
522797,22797,3169,2025-01-31,167516.4,Wallet,SUCCESS,TXN8551166649
534247,34247,1939,2025-01-30,422918.17,Debit Card,SUCCESS,TXN4624168591
552009,52009,836,2025-01-31,418470.03,Wallet,SUCCESS,TXN3953890458
504318,4318,1328,2025-01-31,4187.76,Debit Card,SUCCESS,TXN6585416997
581804,81804,4782,2025-01-31,1647245.35,UPI,SUCCESS,TXN5018200372
551911,51911,1289,2025-01-30,741831.07,Debit Card,SUCCESS,TXN8502198535
551241,51241,4185,2025-01-30,16131.86,Wallet,SUCCESS,TXN1952586414
534373,34373,789,2025-01-31,1421393.71,Wallet,SUCCESS,TXN5177753986
580579,80579,2462,2025-01-30,896330.27,Debit Card,SUCCESS,TXN7109047559
527519,27519,4063,2025-01-31,682272.68,Debit Card,SUCCESS,TXN5589352178
551534,51534,4958,2025-01-31,1819079.98,Net Banking,SUCCESS,TXN5243689822
554166,54166,4538,2025-01-30,274391.76,Debit Card,SUCCESS,TXN3614539015
541526,41526,1389,2025-01-30,241418.69,Debit Card,SUCCESS,TXN2757262473
593030,93030,3550,2025-01-30,505418.16,Net Banking,SUCCESS,TXN7471524307
506538,6538,3699,2025-01-31,655772.75,Net Banking,SUCCESS,TXN9171985574
532118,32118,129,2025-01-31,121484.06,NEFT/RTGS,SUCCESS,TXN6655439917
561632,61632,2135,2025-01-31,525396.34,Net Banking,SUCCESS,TXN8061936576
554023,54023,549,2025-01-30,459916.4,UPI,SUCCESS,TXN5709898648
583282,83282,329,2025-01-31,791466.78,Wallet,SUCCESS,TXN9293941595
531681,31681,3258,2025-01-30,148874.83,NEFT/RTGS,SUCCESS,TXN3870795940
504579,4579,2920,2025-01-31,318683.47,Debit Card,SUCCESS,TXN1584669211
535608,35608,3268,2025-01-30,1435171.48,Net Banking,SUCCESS,TXN9667366595
556598,56598,2909,2025-01-31,199524.1,UPI,SUCCESS,TXN6419101083
581249,81249,1011,2025-01-31,481222.57,NEFT/RTGS,SUCCESS,TXN7659940428
569611,69611,4366,2025-01-31,166427.84,NEFT/RTGS,SUCCESS,TXN3639546681
542822,42822,3146,2025-01-30,205405.98,Debit Card,SUCCESS,TXN6125113861
537359,37359,4087,2025-01-31,833597.57,Debit Card,SUCCESS,TXN2874547065
589391,89391,1444,2025-01-30,357418.53,Net Banking,SUCCESS,TXN4650376195
530981,30981,459,2025-01-30,105037.91,Debit Card,SUCCESS,TXN3587001506
521267,21267,962,2025-01-30,141214.99,Net Banking,SUCCESS,TXN3202124095
504149,4149,3557,2025-01-30,434280.83,Net Banking,SUCCESS,TXN6799595508
549989,49989,4255,2025-01-30,1380611.23,Debit Card,SUCCESS,TXN6484172204
552774,52774,3550,2025-01-31,1238841.46,Net Banking,SUCCESS,TXN8612991675
580272,80272,1912,2025-01-30,335452.4,Wallet,SUCCESS,TXN4331456621
597317,97317,4315,2025-01-30,35038.93,UPI,SUCCESS,TXN5311751767
512544,12544,2572,2025-01-30,115728.76,Debit Card,SUCCESS,TXN9362951664
504106,4106,3550,2025-01-31,1520859.75,Debit Card,SUCCESS,TXN1188848154
517033,17033,459,2025-01-31,644601.3,Wallet,SUCCESS,TXN2880911925
598875,98875,1815,2025-01-30,214183.63,Debit Card,SUCCESS,TXN7442041113
536627,36627,1413,2025-01-31,1318839.49,NEFT/RTGS,SUCCESS,TXN7293865772
519067,19067,3900,2025-01-31,197248.69,Debit Card,SUCCESS,TXN5219238681
588938,88938,4772,2025-01-31,275436.93,Net Banking,SUCCESS,TXN8718832175
543838,43838,2609,2025-01-30,724412.55,Wallet,SUCCESS,TXN2325427502
558410,58410,3830,2025-01-31,706909.28,NEFT/RTGS,SUCCESS,TXN9177906241
557480,57480,4785,2025-01-31,224784.94,NEFT/RTGS,SUCCESS,TXN2930953795
575435,75435,4582,2025-01-31,89554.04,Net Banking,FAILED,TXN7208791745
584843,84843,4377,2025-01-30,255857.15,Net Banking,SUCCESS,TXN9505798552
583703,83703,2149,2025-01-31,1394255.24,Net Banking,REFUNDED,TXN9814242900
548795,48795,2849,2025-01-31,829398.97,Debit Card,SUCCESS,TXN8627441671
506572,6572,488,2025-01-30,1598333.0,UPI,SUCCESS,TXN9333265875
543151,43151,2919,2025-01-31,6236.75,Wallet,SUCCESS,TXN5319521232
518787,18787,4288,2025-01-31,212979.31,UPI,SUCCESS,TXN1208272303
516181,16181,3909,2025-01-31,730226.84,NEFT/RTGS,SUCCESS,TXN7734033251
501873,1873,4064,2025-01-31,262648.29,UPI,FAILED,TXN2373439752
552039,52039,4190,2025-01-30,608510.65,Wallet,SUCCESS,TXN4729133404
535114,35114,550,2025-01-31,1412131.16,Debit Card,SUCCESS,TXN2504432073
534875,34875,1745,2025-01-31,685046.74,Debit Card,SUCCESS,TXN6886162205
587194,87194,3527,2025-01-31,987228.17,Net Banking,SUCCESS,TXN8349662651
542387,42387,2822,2025-01-30,306544.19,NEFT/RTGS,SUCCESS,TXN1037618781
537896,37896,2403,2025-01-31,312647.2,NEFT/RTGS,SUCCESS,TXN2085230040
518156,18156,2609,2025-01-30,137910.62,Net Banking,SUCCESS,TXN7438108025
533050,33050,4839,2025-01-30,45473.09,Wallet,SUCCESS,TXN8384174419
580258,80258,839,2025-01-31,605108.88,UPI,SUCCESS,TXN6693075958
535305,35305,254,2025-01-30,805028.13,Debit Card,SUCCESS,TXN4787266833
591856,91856,2483,2025-01-31,426589.9,Net Banking,SUCCESS,TXN6479311472
579225,79225,4777,2025-01-31,354920.58,Debit Card,SUCCESS,TXN7216226491
590700,90700,3104,2025-01-30,951040.19,Wallet,SUCCESS,TXN9476789676
555312,55312,1821,2025-01-31,1032497.82,UPI,SUCCESS,TXN2114930487
536076,36076,3276,2025-01-30,1548236.34,NEFT/RTGS,SUCCESS,TXN5859457007
558956,58956,976,2025-01-30,131785.99,Debit Card,SUCCESS,TXN4011088011
510420,10420,142,2025-01-31,957378.0,UPI,REFUNDED,TXN9456385529
565176,65176,1613,2025-01-31,973445.91,Debit Card,SUCCESS,TXN9546291952
563898,63898,3286,2025-01-31,1550175.01,UPI,SUCCESS,TXN8161993938
516214,16214,280,2025-01-30,1060749.2,Wallet,SUCCESS,TXN9717717127
526302,26302,31,2025-01-31,69815.13,Net Banking,SUCCESS,TXN6680992447
556167,56167,850,2025-01-30,267087.84,Debit Card,FAILED,TXN9622127919
526472,26472,4168,2025-01-31,84563.54,UPI,SUCCESS,TXN3715930474
573828,73828,4925,2025-01-31,972476.64,NEFT/RTGS,SUCCESS,TXN8470186790
523801,23801,1939,2025-01-30,365660.32,UPI,SUCCESS,TXN5579459381
543172,43172,4558,2025-01-30,748921.2,Debit Card,SUCCESS,TXN4333747853
584160,84160,4292,2025-01-30,276506.65,Wallet,SUCCESS,TXN1497121158
540458,40458,4307,2025-01-31,535478.39,UPI,SUCCESS,TXN6822192157
516750,16750,4030,2025-01-30,444683.91,UPI,FAILED,TXN8509073093
552120,52120,2840,2025-01-31,190002.39,Net Banking,SUCCESS,TXN2467734359
521728,21728,4352,2025-01-31,649745.56,UPI,SUCCESS,TXN5789515568
538150,38150,4901,2025-01-31,107926.56,Wallet,SUCCESS,TXN1304658612
530350,30350,1939,2025-01-30,62352.5,Wallet,SUCCESS,TXN3106342579
530323,30323,935,2025-01-30,8838.92,Net Banking,SUCCESS,TXN6813101486
520901,20901,1417,2025-01-31,149402.51,NEFT/RTGS,SUCCESS,TXN3400702005
593722,93722,3204,2025-01-31,275730.48,Net Banking,SUCCESS,TXN5996835511
511385,11385,2485,2025-01-31,460730.95,NEFT/RTGS,SUCCESS,TXN3113909075
575697,75697,2485,2025-01-31,665327.14,UPI,SUCCESS,TXN3836712009
501388,1388,4948,2025-01-30,1182700.5,Debit Card,SUCCESS,TXN7163814115
570966,70966,1733,2025-01-30,307339.81,Debit Card,SUCCESS,TXN4103895668
505947,5947,3407,2025-01-31,619991.45,Wallet,SUCCESS,TXN1749895884
545633,45633,4255,2025-01-31,175993.21,Wallet,SUCCESS,TXN2198609376
578357,78357,4185,2025-01-30,445250.55,Debit Card,SUCCESS,TXN3126485383
521357,21357,3910,2025-01-30,1008944.67,Net Banking,SUCCESS,TXN6298532470
519407,19407,4713,2025-01-31,535903.59,Debit Card,SUCCESS,TXN6077754637
581850,81850,3207,2025-01-31,75059.46,Wallet,SUCCESS,TXN2326294409
502324,2324,4832,2025-01-30,744017.45,Net Banking,SUCCESS,TXN5095999520
575358,75358,3279,2025-01-31,672633.6,Wallet,SUCCESS,TXN9816553849
569656,69656,1698,2025-01-30,150735.53,UPI,SUCCESS,TXN6378922037
506844,6844,2609,2025-01-30,346879.96,UPI,SUCCESS,TXN7580511353
589607,89607,2485,2025-01-30,32538.82,Net Banking,SUCCESS,TXN2385298560
544422,44422,1029,2025-01-31,75065.85,Debit Card,REFUNDED,TXN4367063409
511942,11942,227,2025-01-30,593779.11,Net Banking,SUCCESS,TXN2792979888
506688,6688,1416,2025-01-31,586259.49,Wallet,SUCCESS,TXN5138106685
584281,84281,2485,2025-01-31,731816.57,NEFT/RTGS,FAILED,TXN9918600350
503717,3717,2047,2025-01-31,245979.75,UPI,SUCCESS,TXN3751685177
557616,57616,3550,2025-01-31,760908.26,Net Banking,SUCCESS,TXN7944299851
579922,79922,3625,2025-01-31,6521.81,Wallet,SUCCESS,TXN3805650488
582692,82692,1365,2025-01-30,475697.18,Wallet,SUCCESS,TXN1368975928
501005,1005,4919,2025-01-31,1139361.56,Net Banking,SUCCESS,TXN3082071854
567980,67980,1388,2025-01-31,136590.85,Wallet,SUCCESS,TXN8252560851
512667,12667,227,2025-01-31,276126.41,Net Banking,SUCCESS,TXN3501854652
565205,65205,360,2025-01-31,756239.26,NEFT/RTGS,SUCCESS,TXN7489307618
551926,51926,1260,2025-02-01,1019614.67,UPI,SUCCESS,TXN4436018944
508960,8960,2895,2025-01-31,143518.23,Debit Card,SUCCESS,TXN9011764512
537982,37982,1186,2025-01-31,205597.81,NEFT/RTGS,SUCCESS,TXN7339793800
518001,18001,195,2025-01-31,815340.75,UPI,SUCCESS,TXN6786693335
511230,11230,1444,2025-02-01,398850.52,Wallet,SUCCESS,TXN4748294462
596943,96943,3207,2025-01-31,346213.17,Wallet,SUCCESS,TXN8662861144
574312,74312,2102,2025-01-31,1184420.05,NEFT/RTGS,SUCCESS,TXN9022863314
553125,53125,146,2025-02-01,537619.46,Debit Card,SUCCESS,TXN1955365040
503656,3656,1357,2025-01-31,1608171.54,Wallet,SUCCESS,TXN5432720154
512654,12654,3800,2025-01-31,89510.36,Net Banking,SUCCESS,TXN7009745856
560812,60812,2494,2025-01-31,359192.85,NEFT/RTGS,SUCCESS,TXN1879158600
580575,80575,1939,2025-02-01,671519.81,Net Banking,SUCCESS,TXN3416213420
551412,51412,2989,2025-02-01,195793.27,NEFT/RTGS,SUCCESS,TXN6703535544
510646,10646,533,2025-01-31,395336.76,Debit Card,SUCCESS,TXN4654966750
550741,50741,3782,2025-02-01,19363.09,Debit Card,SUCCESS,TXN2416155283
571445,71445,1888,2025-02-01,1152566.84,Net Banking,SUCCESS,TXN3356203005
547607,47607,1888,2025-01-31,48686.61,UPI,SUCCESS,TXN1133658244
543589,43589,4885,2025-01-31,170526.35,Debit Card,SUCCESS,TXN3410790629
539478,39478,4607,2025-02-01,264620.4,Wallet,SUCCESS,TXN2808416138
540895,40895,1668,2025-02-01,23932.22,NEFT/RTGS,SUCCESS,TXN1562561486
